EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
169.166666667	169.166666667	0.000678521	0.491735	0.526507819928	0.576321337052	72434
193.5	193.5	0.000834557	0.498171	0.534798058839	0.61324232424	73595
200.0	200.0	0.00169973	0.489694	0.0454399346305	0.371699419764	74795
200.0	200.0	0.00109296	0.491968	0.221742231342	0.374144091733	75995
200.0	200.0	0.00121118	0.487674	-0.392525186148	0.228774693756	77195
200.0	200.0	0.000447475	0.489333	0.13083648641	0.457050637445	78395
191.0	191.0	0.00171392	0.494224	-0.487706292861	0.45809051799	79541
194.333333333	194.333333333	0.000629472	0.491267	0.0646284697801	0.745588099167	80707
190.166666667	190.166666667	0.000830023	0.48879	0.252406602623	0.732390944534	81848
200.0	200.0	0.000268469	0.49807	-0.0864253471146	0.404973700152	83048
187.0	187.0	4.65661e-05	0.488778	0.337130269763	0.510263994974	84170
